Id	Text
11960	Abnormal lactate dehydrogenase activity
11961	Reduced lactate dehydrogenase B level
11962	Decreased serum complement C4
11963	Decreased serum complement C4a
11964	Decreased serum complement C4b
11965	Elevated plasma acylcarnitine levels
11966	Reduced insulin like growth factor binding protein acid labile subunit level
11967	HbS hemoglobin
11968	Increased HbA2 hemoglobin
11969	Abnormal DLCO
11970	Increased DLCO
11971	Decreased DLCO
11972	Abnormality of the brachial nerve plexus
11973	Abnormality of the lumbosacral nerve plexus
11974	Brachial plexus neuropathy
11975	Tiger tail banding
11976	Abnormal levels of alpha-fetoprotein
11977	Decreased levels of alpha-fetoprotein
11978	Abnormality of the testis size
11979	Hyperkeratotic papule
11980	Aplasia/hypoplasia involving bones of the extremities
11981	Decreased carnitine level in liver
11982	Increased PIVKA-II
11983	Serositis
11984	Thin eyebrow
11985	Sparse eyebrow
11986	Distal femoral metaphyseal irregularity
11987	Decreased number of CD3+ T cells
11988	Abnormality of body mass index
11989	Decreased body mass index
11990	obsolete Increased body mass index
11991	Limb myoclonus
11992	Atrophy of masseter muscle
11993	Knee joint hypermobility
11994	Hip joint hypermobility
11995	Early onset of sexual maturation
11996	Malignant mesothelioma
11997	Pleural mesothelioma
11998	Peritoneal mesothelioma
11999	Pericardial mesothelioma
12000	Testicular mesothelioma
12001	Neoplasm of the central nervous system
12002	Neoplasm of the peripheral nervous system
12003	Schwannoma
12004	Intracranial meningioma
12005	Spinal meningioma
12006	Scleral schwannoma
12007	Neoplasm of the eye
12008	Neoplasm of the breast
12009	Epiretinal membrane
12010	Stahl ear
12011	Abnormality of mesentery morphology
12012	Capsular cataract
12013	Nuclear cataract
12014	Cortical cataract
12015	Posterior capsular cataract
12016	Cerebral palsy
12017	Abnormality of movement
12018	Recurrent hand flapping
12019	Conspicuously happy disposition
12020	Overfriendliness
12021	Arteriovenous malformation
12022	Recurrent pancreatitis
12023	Ectopic thyroid
12024	Lingual thyroid
12025	Accessory ectopic thyroid tissue
12026	Neoplasm of the thyroid gland
12027	Tics
12028	Motor tics
12029	Phonic tics
12030	Pseudo-fractures
12031	Abnormality of the scalp hair
12032	Slow-growing scalp hair
12033	Thickened cortex of bones
12034	Broad 2nd toe
12035	Broad 3rd toe
12036	Broad 4th toe
12037	Broad 5th toe
12038	Absent epiphyses of the 2nd toe
12039	Bracket epiphyses of the 2nd toe
12040	Cone-shaped epiphyses of the 2nd toe
12041	Enlarged epiphyses of the 2nd toe
12042	Fragmentation of the epiphyses of the 2nd toe
12043	Irregular epiphyses of the 2nd toe
12044	Ivory epiphyses of the 2nd toe
12045	Pseudoepiphyses of the 2nd toe
12046	Small epiphyses of the 2nd toe
12047	Stippling of the epiphyses of the 2nd toe
12048	Triangular epiphyses of the 2nd toe
12049	Absent epiphyses of the 3rd toe
12050	Bracket epiphyses of the 3rd toe
12051	Cone-shaped epiphyses of the 3rd toe
12052	Enlarged epiphyses of the 3rd toe
12053	Fragmentation of the epiphyses of the 3rd toe
12054	Irregular epiphyses of the 3rd toe
12055	Ivory epiphyses of the 3rd toe
12056	Pseudoepiphyses of the 3rd toe
12057	Small epiphyses of the 3rd toe
12058	Stippling of the epiphyses of the 3rd toe
12059	Triangular epiphyses of the 3rd toe
12060	Absent epiphyses of the 4th toe
12061	Bracket epiphyses of the 4th toe
12062	Cone-shaped epiphyses of the 4th toe
12063	Enlarged epiphyses of the 4th toe
12064	Fragmentation of the epiphyses of the 4th toe
12065	Irregular epiphyses of the 4th toe
12066	Ivory epiphyses of the 4th toe
12067	Pseudoepiphyses of the 4th toe
12068	Small epiphyses of the 4th toe
12069	Stippling of the epiphyses of the 4th toe
12070	Triangular epiphyses of the 4th toe
12071	Absent epiphyses of the 5th toe
12072	Bracket epiphyses of the 5th toe
12073	Cone-shaped epiphyses of the 5th toe
12074	Enlarged epiphyses of the 5th toe
12075	Fragmentation of the epiphyses of the 5th toe
12076	Irregular epiphyses of the 5th toe
12077	Ivory epiphyses of the 5th toe
12078	Pseudoepiphyses of the 5th toe
12079	Small epiphyses of the 5th toe
12080	Stippling of the epiphyses of the 5th toe
12081	Triangular epiphyses of the 5th toe
12082	Abnormality of the epiphysis of the distal phalanx of the 2nd toe
12083	Abnormality of the epiphysis of the middle phalanx of the 2nd toe
12084	Abnormality of the epiphysis of the proximal phalanx of the 2nd toe
12085	Abnormality of the epiphysis of the distal phalanx of the 3rd toe
12086	Abnormality of the epiphysis of the middle phalanx of the 3rd toe
12087	Abnormality of the epiphysis of the proximal phalanx of the 3rd toe
12088	Abnormality of the epiphysis of the distal phalanx of the 4th toe
12089	Abnormality of the epiphysis of the middle phalanx of the 4th toe
12090	Abnormality of the epiphysis of the proximal phalanx of the 4th toe
12091	Abnormality of the epiphysis of the distal phalanx of the 5th toe
12092	Abnormality of the epiphysis of the middle phalanx of the 5th toe
12093	Abnormality of the epiphysis of the proximal phalanx of the 5th toe
12094	Absent epiphysis of the distal phalanx of the 2nd toe
12095	Bracket epiphysis of the distal phalanx of the 2nd toe
12096	Cone-shaped epiphysis of the distal phalanx of the 2nd toe
12097	Enlarged epiphysis of the distal phalanx of the 2nd toe
12098	Fragmentation of the epiphysis of the distal phalanx of the 2nd toe
12099	Irregular epiphysis of the distal phalanx of the 2nd toe
12100	Ivory epiphysis of the distal phalanx of the 2nd toe
12101	Pseudoepiphysis of the distal phalanx of the 2nd toe
12102	Small epiphysis of the distal phalanx of the 2nd toe
12103	Stippling of the epiphysis of the distal phalanx of the 2nd toe
12104	Triangular epiphysis of the distal phalanx of the 2nd toe
12105	Absent epiphysis of the middle phalanx of the 2nd toe
12106	Bracket epiphysis of the middle phalanx of the 2nd toe
12107	Cone-shaped epiphysis of the middle phalanx of the 2nd toe
12108	Enlarged epiphysis of the middle phalanx of the 2nd toe
12109	Fragmentation of the epiphysis of the middle phalanx of the 2nd toe
12110	Irregular epiphysis of the middle phalanx of the 2nd toe
12111	Ivory epiphysis of the middle phalanx of the 2nd toe
12112	Pseudoepiphysis of the middle phalanx of the 2nd toe
12113	Small epiphysis of the middle phalanx of the 2nd toe
12114	Stippling of the epiphysis of the middle phalanx of the 2nd toe
12115	Triangular epiphysis of the middle phalanx of the 2nd toe
12116	Absent epiphysis of the proximal phalanx of the 2nd toe
12117	Bracket epiphysis of the proximal phalanx of the 2nd toe
12118	Cone-shaped epiphysis of the proximal phalanx of the 2nd toe
12119	Enlarged epiphysis of the proximal phalanx of the 2nd toe
12120	Fragmentation of the epiphysis of the proximal phalanx of the 2nd toe
12121	Irregular epiphysis of the proximal phalanx of the 2nd toe
12122	Ivory epiphysis of the proximal phalanx of the 2nd toe
12123	Pseudoepiphysis of the proximal phalanx of the 2nd toe
12124	Small epiphysis of the proximal phalanx of the 2nd toe
12125	Stippling of the epiphysis of the proximal phalanx of the 2nd toe
12126	Triangular epiphysis of the proximal phalanx of the 2nd toe
12127	Abnormality of the pubic hair
12128	Abnormality of the axillary hair
12129	Absent epiphysis of the distal phalanx of the 3rd toe
12130	Bracket epiphysis of the distal phalanx of the 3rd toe
12131	Cone-shaped epiphysis of the distal phalanx of the 3rd toe
12132	Enlarged epiphysis of the distal phalanx of the 3rd toe
12133	Fragmentation of the epiphysis of the distal phalanx of the 3rd toe
12134	Irregular epiphysis of the distal phalanx of the 3rd toe
12135	Ivory epiphysis of the distal phalanx of the 3rd toe
12136	Pseudoepiphysis of the distal phalanx of the 3rd toe
12137	Small epiphysis of the distal phalanx of the 3rd toe
12138	Stippling of the epiphysis of the distal phalanx of the 3rd toe
12139	Triangular epiphysis of the distal phalanx of the 3rd toe
12140	Absent epiphysis of the middle phalanx of the 3rd toe
12141	Bracket epiphysis of the middle phalanx of the 3rd toe
12142	Cone-shaped epiphysis of the middle phalanx of the 3rd toe
12143	Enlarged epiphysis of the middle phalanx of the 3rd toe
12144	Fragmentation of the epiphysis of the middle phalanx of the 3rd toe
12145	Irregular epiphysis of the middle phalanx of the 3rd toe
12146	Ivory epiphysis of the middle phalanx of the 3rd toe
12147	Pseudoepiphysis of the middle phalanx of the 3rd toe
12148	Small epiphysis of the middle phalanx of the 3rd toe
12149	Stippling of the epiphysis of the middle phalanx of the 3rd toe
12150	Triangular epiphysis of the middle phalanx of the 3rd toe
12151	Absent epiphysis of the proximal phalanx of the 3rd toe
12152	Bracket epiphysis of the proximal phalanx of the 3rd toe
12153	Cone-shaped epiphysis of the proximal phalanx of the 3rd toe
12154	Enlarged epiphysis of the proximal phalanx of the 3rd toe
12155	Fragmentation of the epiphysis of the proximal phalanx of the 3rd toe
12156	Irregular epiphysis of the proximal phalanx of the 3rd toe
12157	Ivory epiphysis of the proximal phalanx of the 3rd toe
12158	Pseudoepiphysis of the proximal phalanx of the 3rd toe
12159	Small epiphysis of the proximal phalanx of the 3rd toe
12160	Stippling of the epiphysis of the proximal phalanx of the 3rd toe
12161	Triangular epiphysis of the proximal phalanx of the 3rd toe
12162	Fragmented epiphyses
12163	Absent epiphysis of the distal phalanx of the 4th toe
12164	Bracket epiphysis of the distal phalanx of the 4th toe
12165	Cone-shaped epiphysis of the distal phalanx of the 4th toe
12166	Enlarged epiphysis of the distal phalanx of the 4th toe
12167	Fragmentation of the epiphysis of the distal phalanx of the 4th toe
12168	Irregular epiphysis of the distal phalanx of the 4th toe
12169	Ivory epiphysis of the distal phalanx of the 4th toe
12170	Pseudoepiphysis of the distal phalanx of the 4th toe
12171	Small epiphysis of the distal phalanx of the 4th toe
12172	Stippling of the epiphysis of the distal phalanx of the 4th toe
12173	Triangular epiphysis of the distal phalanx of the 4th toe
12174	Absent epiphysis of the middle phalanx of the 4th toe
12175	Bracket epiphysis of the middle phalanx of the 4th toe
12176	Cone-shaped epiphysis of the middle phalanx of the 4th toe
12177	Enlarged epiphysis of the middle phalanx of the 4th toe
12178	Fragmentation of the epiphysis of the middle phalanx of the 4th toe
12179	Irregular epiphysis of the middle phalanx of the 4th toe
12180	Ivory epiphysis of the middle phalanx of the 4th toe
12181	Pseudoepiphysis of the middle phalanx of the 4th toe
12182	Small epiphysis of the middle phalanx of the 4th toe
12183	Stippling of the epiphysis of the middle phalanx of the 4th toe
12184	Triangular epiphysis of the middle phalanx of the 4th toe
12185	Absent epiphysis of the proximal phalanx of the 4th toe
12186	Bracket epiphysis of the proximal phalanx of the 4th toe
12187	Cone-shaped epiphysis of the proximal phalanx of the 4th toe
12188	Enlarged epiphysis of the proximal phalanx of the 4th toe
12189	Fragmentation of the epiphysis of the proximal phalanx of the 4th toe
12190	Irregular epiphysis of the proximal phalanx of the 4th toe
12191	Ivory epiphysis of the proximal phalanx of the 4th toe
12192	Pseudoepiphysis of the proximal phalanx of the 4th toe
12193	Small epiphysis of the proximal phalanx of the 4th toe
12194	Stippling of the epiphysis of the proximal phalanx of the 4th toe
12195	Triangular epiphysis of the proximal phalanx of the 4th toe
12196	Absent epiphysis of the distal phalanx of the 5th toe
12197	Bracket epiphysis of the distal phalanx of the 5th toe
12198	Cone-shaped epiphysis of the distal phalanx of the 5th toe
12199	Enlarged epiphysis of the distal phalanx of the 5th toe
12200	Fragmentation of the epiphysis of the distal phalanx of the 5th toe
12201	Irregular epiphysis of the distal phalanx of the 5th toe
12202	Ivory epiphysis of the distal phalanx of the 5th toe
12203	Pseudoepiphysis of the distal phalanx of the 5th toe
12204	Small epiphysis of the distal phalanx of the 5th toe
12205	Stippling of the epiphysis of the distal phalanx of the 5th toe
12206	Triangular epiphysis of the distal phalanx of the 5th toe
12207	Absent epiphysis of the middle phalanx of the 5th toe
12208	Bracket epiphysis of the middle phalanx of the 5th toe
12209	Cone-shaped epiphysis of the middle phalanx of the 5th toe
12210	Enlarged epiphysis of the middle phalanx of the 5th toe
12211	Fragmentation of the epiphysis of the middle phalanx of the 5th toe
12212	Irregular epiphysis of the middle phalanx of the 5th toe
12213	Ivory epiphysis of the middle phalanx of the 5th toe
12214	Pseudoepiphysis of the middle phalanx of the 5th toe
12215	Small epiphysis of the middle phalanx of the 5th toe
12216	Stippling of the epiphysis of the middle phalanx of the 5th toe
12217	Triangular epiphysis of the middle phalanx of the 5th toe
12218	Absent epiphysis of the proximal phalanx of the 5th toe
12219	Bracket epiphysis of the proximal phalanx of the 5th toe
12220	Cone-shaped epiphysis of the proximal phalanx of the 5th toe
12221	Enlarged epiphysis of the proximal phalanx of the 5th toe
12222	Fragmentation of the epiphysis of the proximal phalanx of the 5th toe
12223	Irregular epiphysis of the proximal phalanx of the 5th toe
12224	Ivory epiphysis of the proximal phalanx of the 5th toe
12225	Pseudoepiphysis of the proximal phalanx of the 5th toe
12226	Small epiphysis of the proximal phalanx of the 5th toe
12227	Stippling of the epiphysis of the proximal phalanx of the 5th toe
12228	Triangular epiphysis of the proximal phalanx of the 5th toe
12229	Synostosis involving bones of the toes
12230	Proximal foot symphalangism
12231	Synostosis involving bones of the upper limbs
12232	Synostosis of joints
12233	Ectopic respiratory mucosa
12234	Sarcoma
12235	Leiomyosarcoma
12236	Fibrosarcoma
12237	Desmoid tumors
12238	Osteoma
12239	Recurrent singultus
12240	Hemiballismus
12241	Calcification of muscles
12242	Meningeal calcification
12243	Lipomas of the central neryous system
12244	Diaphyseal dysplasia
12245	Abnormality of the medullary cavity of the long bones
12246	Stenosis of the medullary cavity of the long bones
12247	Metaphyseal dysplasia
12248	Senile plaques
12249	Ectrodactyly
12250	Preaxial polydactyly
12251	Postaxial polydactyly
12252	Mesoaxial polydactyly
12253	Abnormal tendon morphology
12254	Synostosis involving digits
12255	Distal symphalangism
12256	Proximal symphalangism
12257	Synostosis of metacarpals/metatarsals
12258	Synostosis of carpals/tarsals
12259	Lip pit
12260	Upper lip pit
12261	Paramedian lip pit
12262	Abnormality of dorsoventral patterning of the limbs
12263	Hyponasal speech
12264	Branchial sinus
12265	Neoplasm of the colon
12266	Gustatory lacrimation
12267	Diffuse cerebellar atrophy
12268	Skin pit
12269	Periauricular skin pits
12270	Ulcerative colitis
12271	Crohn's disease
12272	Chronic colitis
12273	Acute colitis
12274	EMG: continuous motor unit activity at rest
12275	EMG: myotonic discharges
12276	EMG: impaired neuromuscular transmission
12277	EMG: slow motor conduction
12278	EMG: myokymic discharges
12279	Abnormality of pattern reversal visual evoked potentials
12280	Abnormality of peripheral somatosensory evoked potentials
12281	Abnormality of central somatosensory evoked potentials
12282	Amyloidosis of peripheral nerves
12283	Muscle fiber hypertrophy
12284	Muscle fiber atrophy
12285	Perifascicular muscle fiber atrophy
12286	Increased endomysial connective tissue
12287	Motheaten muscle fibers
12288	Muscle fiber inclusion bodies
12289	Desmin bodies
12290	Muscle fiber tubular inclusions
12291	Muscle fiber tubuloreticular inclusions
12292	Muscle fiber cytoplasmatic inclusion bodies
12293	Muscle fiber intranuclear inclusion bodies
12294	Ring fibers
12295	Muscle fiber hyaline bodies
12296	Cerebellar hemisphere hypoplasia
12297	Cerebral cortical hemiatrophy
12298	Subdural hemorrhage
12299	Epidural hemorrhage
12300	Cerebral ventricular adhesions
12301	Cerebral germinoma
12302	Cerebral granulomatosis
12303	Cerebral inclusion bodies
12304	Lewy bodies
12305	Hirano bodies
12306	Argyrophilic inclusion bodies
12307	Lafora bodies
12308	Cerebral hyaline bodies
12309	Rosenthal fibres
12310	Abnormality of the dentate nucleus
12311	Aplasia of the pyramidal tract
12312	Juvenile aseptic necrosis
12313	Scleroderma
12314	Immunologic hypersensitivity
12315	Cow milk allergy
12316	Carpometacarpal synostosis
12317	Tarsometatarsal synostosis
12318	Unilateral cleft lip
12319	Unilateral cleft palate
12320	Non-midline cleft lip
12321	Bilateral cleft lip
12322	Bilateral cleft palate
12323	Non-midline cleft palate
12324	Abnormality of the os naviculare pedis
12325	Fibular deviation of the 4th toe
12326	Tibial deviation of the 4th toe
12327	Fibular deviation of the 3rd toe
12328	Tibial deviation of the 3rd toe
12329	Fibular deviation of the 2nd toe
12330	Tibial deviation of the 2nd toe
12331	Fibular deviation of the 5th toe
12332	Tibial deviation of the 5th toe
12333	Contracture of the proximal interphalangeal joint of the 2nd toe
12334	Contracture of the proximal interphalangeal joint of the 3rd toe
12335	Contracture of the proximal interphalangeal joint of the 4th toe
12336	Contractures of the proximal interphalangeal joint of the 5th toe
12337	Contracture of the distal interphalangeal joint of the 2nd toe
12338	Contracture of the distal interphalangeal joint of the 3rd toe
12339	Contracture of the distal interphalangeal joint of the 4th toe
12340	Contractures of the distal interphalangeal joint of the 5th toe
12341	Contracture of the metatarsophalangeal joint of the 2nd toe
12342	Contracture of the metatarsophalangeal joint of the 3rd toe
12343	Contracture of the metatarsophalangeal joint of the 4th toe
12344	Contracture of the metatarsophalangeal joint of the 5th toe
12345	Contractures of the joints of the upper limbs
12346	Aplasia of the phalanges of the 3rd toe
12347	Aplasia of the phalanges of the 4th toe
12348	Aplasia of the phalanges of the 5th toe
12349	Short phalanx of the 3rd toe
12350	Short phalanx of the 4th toe
12351	Short phalanx of the 5th toe
12352	Aplasia/Hypoplasia of the distal phalanx of the 3rd toe
12353	Aplasia/Hypoplasia of the distal phalanx of the 4th toe
12354	Aplasia/Hypoplasia of the distal phalanx of the 5th toe
12355	Aplasia/Hypoplasia of the middle phalanx of the 3rd toe
12356	Aplasia/Hypoplasia of the middle phalanx of the 4th toe
12357	Aplasia/Hypoplasia of the middle phalanx of the 5th toe
12358	Aplasia/hypoplasia of the proximal phalanx of the 3rd toe
12359	Aplasia/hypoplasia of the proximal phalanx of the 4th toe
12360	Aplasia/hypoplasia of the proximal phalanx of the 5th toe
12361	Absent distal phalanx of the 3rd toe
12362	Aplasia of the distal phalanx of the 4th toe
12363	Aplasia of the distal phalanx of the 5th toe
12364	Absent middle phalanx of the 3rd toe
12365	Aplasia of the middle phalanx of the 4th toe
12366	Aplasia of the middle phalanx of the 5th toe
12367	Absent proximal phalanx of the 3rd toe
12368	Aplasia of the proximal phalanx of the 4th toe
12369	Aplasia of the proximal phalanx of the 5th toe
12370	Aplasia of the middle phalanges of the toes
12371	Aplasia of the proximal phalanges of the toes
12372	Short distal phalanx of the 3rd toe
12373	Short distal phalanx of the 4th toe
12374	Short distal phalanx of the 5th toe
12375	Short middle phalanx of the 3rd toe
12376	Short middle phalanx of the 4th toe
12377	Short middle phalanx of the 5th toe
12378	Short proximal phalanx of the 3rd toe
12379	Short proximal phalanx of the 4th toe
12380	Short proximal phalanx of the 5th toe
12381	Duplication of the distal phalanx of the 3rd toe
12382	Duplication of the distal phalanx of the 4th toe
12383	Duplication of the distal phalanx of the 5th toe
12384	Duplication of the middle phalanx of the 3rd toe
12385	Duplication of the middle phalanx of the 4th toe
12386	Duplication of the middle phalanx of the 5th toe
12387	Duplication of the proximal phalanx of the 3rd toe
12388	Duplication of the proximal phalanx of the 4th toe
12389	Duplication of the proximal phalanx of the 5th toe
12390	Complete duplication of the distal phalanx of the 3rd toe
12391	Complete duplication of the distal phalanx of the 4th toe
12392	Complete duplication of the distal phalanx of the 5th toe
12393	Complete duplication of the middle phalanx of the 3rd toe
12394	Complete duplication of the middle phalanx of the 4th toe
12395	Complete duplication of the middle phalanx of the 5th toe
12396	Complete duplication of the proximal phalanx of the 3rd toe
12397	Complete duplication of the proximal phalanx of the 4th toe
12398	Complete duplication of the proximal phalanx of the 5th toe
12399	Partial duplication of the distal phalanx of the 3rd toe
12400	Partial duplication of the distal phalanx of the 4th toe
12401	Partial duplication of the distal phalanx of the 5th toe
12402	Partial duplication of the middle phalanx of the 3rd toe
12403	Partial duplication of the middle phalanx of the 4th toe
12404	Partial duplication of the middle phalanx of the 5th toe
12405	Partial duplication of the proximal phalanx of the 3rd toe
12406	Partial duplication of the proximal phalanx of the 4th toe
12407	Partial duplication of the proximal phalanx of the 5th toe
12408	Broad middle phalanx of the 3rd toe
12409	Broad middle phalanx of the 4th toe
12410	Broad middle phalanx of the 5th toe
12411	Broad proximal phalanx of the 3rd toe
12412	Broad proximal phalanx of the 4th toe
12413	Broad proximal phalanx of the 5th toe
12414	Broad distal phalanx of the 3rd toe
12415	Broad distal phalanx of the 4th toe
12416	Broad distal phalanx of the 5th toe
12417	Bullet-shaped middle phalanx of the 3rd toe
12418	Bullet-shaped middle phalanx of the 4th toe
12419	Bullet-shaped middle phalanx of the 5th toe
12420	Bullet-shaped proximal phalanx of the 3rd toe
12421	Bullet-shaped proximal phalanx of the 4th toe
12422	Bullet-shaped proximal phalanx of the 5th toe
12423	Bullet-shaped distal phalanx of the 3rd toe
12424	Bullet-shaped distal phalanx of the 4th toe
12425	Bullet-shaped distal phalanx of the 5th toe
12426	Curved middle phalanx of the 3rd toe
12427	Curved middle phalanx of the 4th toe
12428	Curved middle phalanx of the 5th toe
12429	Curved proximal phalanx of the 3rd toe
12430	Curved proximal phalanx of the 4th toe
12431	Curved proximal phalanx of the 5th toe
12432	Curved distal phalanx of the 3rd toe
12433	Curved distal phalanx of the 4th toe
12434	Curved distal phalanx of the 5th toe
12435	Osteolytic defects of the middle phalanx of the 3rd toe
12436	Osteolytic defects of the middle phalanx of the 4th toe
12437	Osteolytic defects of the middle phalanx of the 5th toe
12438	Osteolytic defects of the proximal phalanx of the 3rd toe
12439	Osteolytic defects of the proximal phalanx of the 4th toe
12440	Osteolytic defects of the proximal phalanx of the 5th toe
12441	Osteolytic defects of the distal phalanx of the 3rd toe
12442	Osteolytic defects of the distal phalanx of the 4th toe
12443	Osteolytic defects of the distal phalanx of the 5th toe
12444	Patchy sclerosis of the middle phalanx of the 3rd toe
12445	Patchy sclerosis of the middle phalanx of the 4th toe
12446	Patchy sclerosis of the middle phalanx of the 5th toe
12447	Patchy sclerosis of the proximal phalanx of the 3rd toe
12448	Patchy sclerosis of the proximal phalanx of the 4th toe
12449	Patchy sclerosis of the proximal phalanx of the 5th toe
12450	Patchy sclerosis of the distal phalanx of the 3rd toe
12451	Patchy sclerosis of the distal phalanx of the 4th toe
12452	Patchy sclerosis of the distal phalanx of the 5th toe
12453	Symphalangism affecting the middle phalanx of the 3rd toe
12454	Symphalangism affecting the middle phalanx of the 4th toe
12455	Symphalangism affecting the middle phalanx of the 5th toe
12456	Symphalangism affecting the proximal phalanx of the 3rd toe
12457	Symphalangism affecting the proximal phalanx of the 4th toe
12458	Symphalangism affecting the proximal phalanx of the 5th toe
12459	Symphalangism affecting the distal phalanx of the 3rd toe
12460	Symphalangism affecting the distal phalanx of the 4th toe
12461	Symphalangism affecting the distal phalanx of the 5th toe
12462	Proximal/middle symphalangism of 3rd toe
12463	Proximal/middle symphalangism of 4th toe
12464	Proximal/middle symphalangism of 5th toe
12465	Symphalangism of the proximal phalanx of the 2nd toe with the 2nd metatarsal
12466	Symphalangism of the proximal phalanx of the 3rd toe with the 3rd metatarsal
12467	Symphalangism of the proximal phalanx of the 4th toe with the 4th metatarsal
12468	Symphalangism of the proximal phalanx of the 5th toe with the 5th metatarsal
12469	Triangular shaped distal phalanx of the 5th toe
12470	Synostosis of the proximal phalanx of the hallux with the 1st metatarsal
12471	Proximal/middle symphalangism of 2nd toe
12472	Camptodactyly of finger
12473	Abnormality of lower limb joint
12474	Joint contractures involving the joints of the feet
12475	Hypoammonemia
12476	Abnormal mast cell morphology
12477	Mastocytosis
12478	Abnormality of the vitamin B3 metabolism
12479	Vitamin B3 deficiency
12480	Deviation of toes
12481	Tibial deviation of toes
12482	Fibular deviation of toes
12483	Recurrent bronchiolitis
12484	Vitamin B12 deficiency
12485	Vitamin B1 deficiency
12486	Vitamin B2 deficiency
12487	Vitamin B5 deficiency
12488	Vitamin B8 deficiency
12489	Folate deficiency
12490	Abnormality of vitamin metabolism
12491	Abnormality of vitamin C metabolism
12492	Vitamin C deficiency
12493	Abnormality of vitamin D metabolism
12494	Vitamin D deficiency
12495	Vitamin E deficiency
12496	Abnormality of vitamin E metabolism
12497	Pollakisuria
12498	Neoplasm of the ureter
12499	Neoplasm of the urethra
12500	Dysuria
12501	Anuria
12502	Oliguria
12503	Neoplasm of the thymus
12504	Thymoma
12505	Liver abscess
12506	Limb duplication
12507	Urachus fistula
12508	Neoplasm of the lung
12509	Neoplasia of the pleura
12510	Pleuropulmonary blastoma
12511	Abnormality of phosphate homeostasis
12512	Abnormality of calcium-phosphate metabolism
12513	Wind-swept deformity of the knees
12514	Scleritis
12515	Inflammatory abnormality of the eye
12516	Episcleritis
12517	Tibiofibular diastasis
12518	Abnormality of the fascia
12519	Fasciitis
12520	Abnormality of the supraorbital ridges
12521	Periorbital edema
12522	Palpebral edema
12523	Femoral hernia
12524	Abnormal localization of kidney
12525	Cognitive impairment
12526	Neoplasm of the heart
12527	Arterial stenosis
12528	Carotid artery stenosis
12529	Abnormality of forebrain morphology
12530	Exstrophy
12531	Tendon rupture
12532	Neoplasm of the trachea
12533	Neoplasm of the tracheobronchial system
12534	Hemihypertrophy of lower limb
12535	Hemihypertrophy of upper limb
12536	Asymmetric growth
12537	Hemiatrophy
12538	Hemiatrophy of lower limb
12539	Hemiatrophy of upper limb
12540	Lower limb asymmetry
12541	Upper limb asymmetry
12542	Spinal cord lesion
12543	Diplomyelia
12544	Diastomatomyelia
12545	Triplomyelia
12546	Hydromyelia
12547	Amyelia
12548	Neoplasm of the endocrine system
12549	Abnormal vertebral ossification
12550	Carcinoid tumor
12551	Cardiac diverticulum
12552	Fibrous cardiac diverticulum
12553	Muscular cardiac diverticulum
12554	Biliary tract neoplasm
12555	Neoplasm of the gallbladder
12556	Amaurosis fugax
12557	Urinary bladder inflammation
12558	Lipoatrophy
12559	Mucosal telangiectasiae
12560	Barrett esophagus
12561	Dilatation of renal calices
12562	Nasal polyposis
12563	Corneal perforation
12564	Endocarditis
12565	Telangiectasia of the skin
12566	Aseptic leukocyturia
12567	Abnormality of the preputium
12568	Paraphimosis
12569	Urogenital fistula
12570	Rectal fistula
12571	Peritoneal abscess
12572	Calcification of cartilage
12573	Esophageal web
12574	Camptocormia
12575	Absent nares
12576	Pulmonary edema
12577	Bifid penis
12578	Penoscrotal transposition
12579	Eclampsia
12580	Preeclampsia
12581	Toxemia of pregnancy
12582	Neoplasm of the lip
12583	Neoplasm of the larynx
12584	Neoplasm of the respiratory system
12585	Dysmenorrhea
12586	Metrorrhagia
12587	obsolete Hypermenorrhea
12588	Maternal hyperphenylalaninemia
12589	Multiple glomerular cysts
12590	Odontogenic neoplasm
12591	Death in early adulthood
12592	Myositis
12593	Ovarian neoplasm
12594	Testicular teratoma
12595	Testicular seminoma
12596	Leydig cell neoplasia
12597	Sertoli cell neoplasm
12598	Germinoma
12599	Dysgerminoma
12600	Maternal seizures
12601	Abnormality of corpus cavernosum
12602	Corpus cavernosum sclerosis
12603	Enlarged thorax
12604	Chronic hepatic failure
12605	Displacement of the external urethral meatus
12606	Esophageal diverticulum
12607	Midline facial cleft
12608	Neoplasia of the nasopharynx
12609	Neoplasm of the adrenal gland
12610	Pulmonary sequestration
12611	Esophagitis
12612	Neuroendocrine neoplasm
12613	Carotid paraganglioma
12614	Pulmonary paraglioma
12615	obsolete Neoplasia of the nose
12616	Neoplasm of the pharynx
12617	Erectile abnormalities
12618	Laryngeal cyst
12619	Neoplasm of the adrenal cortex
12620	Neoplasm of the adrenal medulla
12621	Abnormality of nail color
12622	Melanonychia
12623	Cystocele
12624	Thyroiditis
12625	Graves disease
12626	Neoplasm of the tongue
12627	Neoplasm of the oral cavity
12628	Vaginal neoplasm
12629	Type I diabetes mellitus
12630	Optic neuritis
12631	Retrobulbar optic neuritis
12632	Thoracoabdominal wall defect
12633	Thoracoabdominal eventration
12634	Cellulitis
12635	Abnormality of the cerebral vasculature
12636	Dyskinesia
12637	Trigeminal neuralgia
12638	Chondritis
12639	Synotia
12640	Angioedema
12641	Intestinal duplication
12642	Abnormal pigmentation of the oral mucosa
12643	Rough bone trabeculation
12644	Abnormal trabecular bone morphology
12645	Vaginal hernia
12646	Vaginal hydrocele
